label,no_unique_umid_14d,no_unique_ip2_14d,no_unique_ipisp_14d,id_new_umid_14d,id_new_ip2_14d,id_new_ipisp_14d,id_umid_same_seller_14d,id_ip2_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_discount_per_order_14d,std_discount_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,no_acct_umid_14d
1,1,1,1,1,1,1,0,1,7153500.0,1618500.0,1.00965E7,631500.0,0.0,0.0,5
1,1,3,1,1,1,1,0,1,1162660.0,1933943.427921303,712697.6,1319143.4965275915,1740.0,2133.1666601557413,20
1,1,3,3,1,1,1,0,1,150000.0,0.0,0.0,0.0,0.0,0.0,10
1,2,5,4,1,1,0,0,1,228316.5,141938.9786237382,144946.5,166617.89005611013,6000.0,4257.346591481601,1
1,1,3,2,1,1,1,0,0,141400.0,25000.0,376800.0,376800.0,19250.0,16750.0,1
1,1,2,1,1,1,1,0,1,1159278.0,1040803.378021997,24472.0,42473.394048509945,1327.0,2298.4314216439,3
1,0,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,1
1,1,2,1,1,1,1,0,1,2193500.0,0.0,4656500.0,0.0,0.0,0.0,6
1,1,4,2,1,1,1,0,1,549803.8333333334,577879.2082988787,106075.33333333333,132926.29310532293,16600.75,18327.965595072645,12
1,1,2,1,1,0,0,0,0,2148666.6666666665,226509.8722400907,2385000.0,675286.9760331529,4833.333333333333,6835.365551469959,1
1,1,5,2,1,1,1,0,1,3128259.75,4988075.16046322,3089240.0,5305150.03678501,5350.0,3097.1761331897155,1
1,1,2,2,1,0,0,0,0,1740410.0,412042.7919524864,348790.0,120056.26347675493,2980.0,3666.2787673607145,1
1,0,0,0,1,1,1,0,0,\N,\N,\N,\N,\N,\N,1
1,1,3,2,1,1,1,0,1,562512.8,434208.18040446914,243947.2,370034.6697623887,6713.4,7686.04177974593,35
1,1,1,1,1,0,0,0,1,674651.1428571428,1548960.7057189234,1110134.5714285714,2580528.0240726955,498.57142857142856,694.476752082943,1
1,1,2,2,1,1,1,0,1,8800000.0,0.0,1.22E7,0.0,0.0,0.0,9
1,1,4,2,1,1,0,0,1,809041.125,1180308.148036503,1215346.375,1984546.326484213,16227.0,12679.907649505969,1
1,1,3,2,1,0,0,0,0,1400000.0,0.0,600100.0,0.0,72000.0,0.0,1
1,1,1,1,1,1,1,0,1,3420000.0,0.0,4181000.0,0.0,0.0,0.0,6
1,1,3,2,1,1,0,0,0,132012.5,29455.57831294439,121425.0,165965.3408847763,1375.0,1866.64806538351,35
1,1,5,2,1,1,0,0,1,1926920.0,0.0,4009080.0,0.0,0.0,0.0,1
1,1,2,1,1,1,1,0,1,3220262.0,0.0,7777738.0,0.0,0.0,0.0,5
1,1,2,2,1,1,1,0,1,170805.76470588235,187928.11032680413,119458.4705882353,234316.69864375427,5979.529411764706,9192.059777602477,13
1,1,1,1,1,1,1,0,0,3900000.0,0.0,5850100.0,0.0,0.0,0.0,1
1,1,3,2,1,1,0,0,1,1218500.0,831500.0,1975000.0,1975000.0,43500.0,43500.0,6
1,1,1,1,1,1,0,0,1,927285.7142857143,926434.9047035421,686571.4285714285,1082407.7469291529,18000.0,16496.75292725381,11
1,2,1,1,1,1,0,0,1,1538700.0,1283700.0,2814000.0,2662600.0,18375.0,18375.0,11
1,1,1,1,1,1,0,0,1,1782000.0,0.0,2674000.0,0.0,0.0,0.0,10
1,1,3,3,1,1,1,0,1,79436.64285714286,213858.10104887208,13657.357142857143,15972.07915442777,4614.285714285715,2242.4817702259966,1
1,2,3,2,1,1,1,1,1,138093.11111111112,138405.2599525871,169629.11111111112,144260.22083678003,2091.1111111111113,2635.5717677972416,10
1,1,3,2,1,1,0,0,1,7337578.666666667,2377566.437146091,1.1664058E7,4146096.075205526,0.0,0.0,9
1,1,3,2,1,1,1,0,0,1206720.0,0.0,1810180.0,0.0,0.0,0.0,1
1,1,2,2,1,0,0,0,0,\N,\N,\N,\N,\N,\N,1
1,2,4,3,1,0,0,0,1,94334.66666666667,70451.95371236265,93465.33333333333,92609.72149414025,4783.333333333333,3404.612883851685,3
1,1,3,1,1,1,1,0,1,979000.0,771099.3710281445,449940.0,294502.15177482145,2760.0,3380.295845040786,5
1,1,1,1,1,1,1,0,1,90050.0,59650.0,9800.0,9800.0,0.0,0.0,8
1,1,1,1,1,1,1,0,0,2629381.0,495674.55063176283,3789519.0,131413.09274193345,0.0,0.0,2
1,1,3,2,1,1,1,0,1,65630.21428571429,37838.673147944006,58196.92857142857,62384.57795167956,4775.0,3004.2083578112315,26
1,1,5,2,1,1,1,0,1,72967.19230769231,101049.24940726037,81948.19230769231,78475.12862979595,7992.461538461538,8446.796703852473,12
1,2,3,2,1,1,1,0,1,533500.0,461500.0,763150.0,740150.0,20750.0,20750.0,3
1,1,1,1,1,1,1,0,1,1820000.0,0.0,981000.0,0.0,0.0,0.0,20
1,1,1,1,1,1,1,0,1,1558170.0,1102514.5975450848,1360830.0,1076981.2925332857,6166.666666666667,4365.266951236265,1
1,1,2,2,1,1,1,0,1,1572000.0,5656.85424949238,2378010.0,5656.85424949238,0.0,0.0,26
1,1,2,2,1,1,1,0,1,316938.6,152458.1922490228,148579.0,131849.03702340796,14650.0,9502.10502993942,31
1,2,4,2,1,1,0,0,0,2795000.0,0.0,3705000.0,0.0,0.0,0.0,6
1,1,1,1,1,1,1,0,1,2851600.0,0.0,4548400.0,0.0,0.0,0.0,5
1,1,3,1,1,1,1,0,1,3000000.0,0.0,0.0,0.0,0.0,0.0,1
1,1,3,2,1,1,0,0,1,67880.90909090909,52685.111352871434,143064.54545454544,345491.5593920596,1511.1818181818182,2589.1847371915715,51
1,1,3,1,1,1,1,0,1,191419.7857142857,141870.86074121803,111508.78571428571,90248.20646589728,7188.0,8821.090020108464,3
1,1,3,3,1,1,0,0,1,1996700.0,0.0,3873299.0,0.0,0.0,0.0,14
1,1,3,2,1,1,1,0,0,2472650.0,2652245.697517483,3430550.0,4021321.009320196,9000.0,12000.0,1
1,1,4,2,1,1,1,0,1,83666.66666666667,7542.472332656507,222333.33333333334,102766.18553244491,2500.0,3535.5339059327375,12
1,1,2,2,1,1,0,0,0,\N,\N,\N,\N,\N,\N,5
1,3,7,3,1,1,1,0,1,206081.33333333334,128898.95235502196,100585.33333333333,79277.01590975505,12750.0,5505.67888638631,1
1,1,3,1,1,1,1,0,1,132845.5,224319.6291894193,55126.07142857143,53120.083919716795,4351.214285714285,4454.375604448978,16
1,2,1,1,1,1,1,0,1,256150.0,111432.84599554418,8116.666666666667,16549.966431654444,2483.3333333333335,3526.2901500333496,10
1,1,1,1,1,1,1,0,1,618769.6,793410.0038546526,276230.4,346645.9759129478,0.0,0.0,5
1,1,1,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,3
1,1,3,2,1,1,1,0,1,300000.0,150000.0,0.0,0.0,0.0,0.0,5
1,1,4,2,1,1,1,0,1,537250.6666666666,512312.1788631962,586416.0,565796.3512218862,1725.0,1725.0,1
1,1,3,1,1,1,1,0,1,183702.2,391574.8853330101,58918.8,53230.80796643989,1323.8,2239.880746825598,5
1,1,2,1,1,1,1,0,1,2664590.0,0.0,4834410.0,0.0,0.0,0.0,3
1,2,3,2,1,1,1,0,1,205220.66666666666,157357.54812810503,21825.0,52833.35239221528,0.0,0.0,73
1,1,1,1,1,1,1,0,1,116516.5,80910.67231572936,37250.166666666664,72969.21782600447,2415.5,3213.3525457586093,17
1,1,2,1,1,1,1,0,1,4449500.0,0.0,7400500.0,0.0,0.0,0.0,14
1,1,3,1,1,1,1,0,0,226332.91666666666,240821.8922639227,27270.833333333332,64485.5263422645,1241.6666666666667,2785.515611556005,1
1,1,2,2,1,1,0,0,1,1860000.0,0.0,2790010.0,0.0,0.0,0.0,19
1,1,3,3,1,1,1,0,1,1152101.4285714286,1491860.7346956118,171741.2857142857,219731.12610949532,11857.142857142857,13799.881691300021,6
1,1,2,2,1,1,0,0,1,1727500.0,1310377.9035072287,858000.0,1260548.293402518,16312.5,19603.391766477554,5
1,2,3,2,1,0,0,0,0,1221500.0,0.0,2270200.0,0.0,0.0,0.0,21
1,1,3,2,1,1,1,0,1,136796.875,196295.0206152957,67878.125,41200.282457883404,5645.875,4250.3184127045115,4
1,1,4,3,1,1,0,0,1,494360.1538461539,962752.3447540187,690110.0,1489981.7968295917,1819.1538461538462,3011.7180848288585,4
1,1,6,2,1,1,1,0,1,121963.375,90325.29874976542,104147.125,162722.7873804384,1106.375,1928.0714417196787,11
1,1,4,4,1,1,1,0,1,82830.33333333333,67675.13477801299,121003.0,84725.52927935397,3800.0,2644.8062310876385,2
1,1,2,2,1,0,0,0,0,250593.57142857142,126515.4071564376,65335.0,139322.87959474363,0.0,0.0,1
1,1,2,2,1,1,1,0,0,136600.0,64845.25168943881,13400.0,6701.243665668833,0.0,0.0,86
1,1,3,1,1,1,1,1,1,65291.166666666664,38160.474710607166,76917.16666666667,103950.1246438513,313.6666666666667,701.379988942434,11
1,1,5,2,1,1,1,0,1,453213.2,610594.3725487159,189305.0,371465.6003252522,9636.7,12064.348387293861,4
1,1,2,2,1,1,0,0,1,3050000.0,0.0,3950500.0,0.0,0.0,0.0,1
1,1,4,2,1,1,1,0,0,248674.66666666666,514926.04678428225,372367.0,772144.7950738687,6733.333333333333,3184.1621957571333,10
1,1,1,1,1,0,0,0,0,\N,\N,\N,\N,\N,\N,2
1,2,9,2,1,1,1,0,1,864205.5,990828.6395599645,664694.5,1129912.5531970384,11950.0,6278.733948814841,77
1,2,3,2,1,1,0,0,1,199186.5,215093.8295790102,68556.71428571429,108849.49238836204,3214.285714285714,7873.359887517358,33
1,2,5,2,1,0,0,0,1,41615.666666666664,21958.811119406666,861.6296296296297,6317.549525803018,9799.444444444445,10805.306468422967,1
1,1,3,3,1,1,1,0,1,1049179.2,1480135.1961393796,1273422.8,2364988.257438789,17761.8,16566.166030799042,24
1,1,3,2,1,1,1,0,1,143930.0,49477.39330913328,136061.0,192419.3115100457,5333.333333333333,3771.2361663282536,1
1,1,4,3,1,1,0,0,0,2827312.5,289312.83754570934,4145237.5,338137.78880620544,0.0,0.0,1
1,1,5,2,1,1,1,0,1,240999.8,428345.72078049293,12869.9,15779.84106669012,8966.8,9106.020478782157,1
1,1,3,2,1,1,1,0,1,1755016.3333333333,234743.27232153475,1340983.3333333333,1896436.816916281,59166.666666666664,83674.30244040812,24
1,1,4,3,1,1,1,0,0,\N,\N,\N,\N,\N,\N,1
1,1,4,3,1,1,0,0,1,2255000.0,0.0,3245300.0,0.0,0.0,0.0,5
1,1,3,2,1,0,0,0,0,1556215.4,1692783.8492863285,1339664.6,1535081.391037179,8700.0,8346.256645946134,15
1,1,5,5,1,0,0,0,0,867812.1111111111,722636.6443072578,1312899.0,1863994.3127587296,41370.444444444445,50993.821514879215,1
1,1,3,2,1,1,1,0,0,1167000.0,0.0,232000.0,0.0,5000.0,0.0,88
1,1,1,1,1,1,1,0,1,2504266.6666666665,625523.0415864434,3856400.0,938284.5623796653,0.0,0.0,5
1,1,2,1,1,1,1,0,1,1249133.0,189995.86358128957,46267.0,65431.41889031599,4666.666666666667,6599.663291074444,4
1,4,8,5,1,1,1,0,0,2202200.0,2117800.0,77800.0,77800.0,5575.0,1325.0,3
1,1,2,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,5
1,1,3,1,1,1,1,0,1,193542.85714285713,173373.02358245486,50742.857142857145,74051.5622897385,9571.42857142857,11243.025048664525,11
1,2,4,1,1,1,1,0,1,315193.75,421423.3029549238,276557.375,689805.0667367806,1906.25,3330.5815464420025,12
1,1,1,1,1,1,1,0,1,130000.0,0.0,0.0,0.0,14000.0,0.0,15
1,1,3,2,1,1,1,0,1,330953.09523809527,577780.0052262357,59080.23809523809,79869.96342979408,9628.57142857143,9158.609941165842,10
1,2,5,3,1,0,0,0,0,106976.0,0.0,0.0,0.0,0.0,0.0,1
1,1,2,1,1,1,1,0,1,327518.0,563531.5395752043,2582.0,2612.603299393155,2160.0,2657.5176386996945,20
1,1,2,1,1,1,1,0,1,747341.7777777778,1311339.1071483444,1166538.2222222222,1945639.5539253512,3226.0,3547.735929042947,1
1,1,4,2,1,1,0,0,1,23342.5,1344.5,0.0,0.0,1725.0,1725.0,1
1,1,4,2,1,1,1,0,0,503721.25,231275.55647471157,187909.75,270503.6560477279,4250.0,7361.215932167728,11
1,1,2,1,1,0,0,0,1,921593.0,101593.0,0.0,0.0,0.0,0.0,4
1,2,5,4,1,1,1,0,0,31400.0,15553.777676178865,36933.333333333336,14147.16304501444,8166.666666666667,3472.111109333276,1
1,1,1,1,1,1,1,0,1,2385000.0,0.0,2116000.0,0.0,0.0,0.0,7
1,1,2,2,1,1,1,1,1,301738.3333333333,354264.13805975654,17428.333333333332,24504.173424586723,4600.0,3252.6911934581185,10
1,1,2,1,1,0,0,0,0,\N,\N,\N,\N,\N,\N,1
1,1,2,1,1,1,1,0,1,1828825.0,2987649.3421877674,3175.0,3184.631061834322,36125.0,36135.811530945306,11
1,1,4,3,1,1,0,0,1,876780.9344262296,1160963.1680204985,773249.7704918033,2450269.2337591867,8136.770491803279,9466.847565719641,2
1,1,1,1,1,1,1,0,1,691592.5,1117296.499443523,1054345.0,1800922.1829593303,5500.0,4555.2167895721495,6
1,1,3,2,1,1,0,0,1,1500000.0,0.0,0.0,0.0,0.0,0.0,10
1,1,1,1,1,0,0,0,1,33070.0,0.0,116930.0,0.0,13000.0,0.0,51
1,1,5,3,1,1,0,0,1,461041.0,947830.88771345,180392.33333333334,309141.9149720004,4983.333333333333,2790.708790890865,12
1,1,5,4,1,0,0,0,1,253962.5,328312.82695586234,25412.5,39156.81414198556,12187.5,5873.337530740082,1
1,1,4,3,1,0,0,0,1,294818.44444444444,447455.16108249105,22106.666666666668,30861.14997497303,21796.333333333332,23121.210964057318,3
1,1,4,2,1,1,1,0,0,\N,\N,\N,\N,\N,\N,5
1,1,2,2,1,1,1,0,1,84689.2,41773.141296292284,60510.8,41443.863402921306,0.0,0.0,43
1,1,5,1,1,1,1,0,1,362647.8125,888266.6912007774,212395.9375,282882.86571708194,4218.75,6202.2393889223595,9
1,1,1,1,1,0,0,0,0,4899000.0,0.0,3101000.0,0.0,39000.0,0.0,1
1,1,1,1,1,1,0,0,1,2951150.0,1845184.957531358,329855.0,1239107.9571510304,26250.0,21945.101959207208,14
1,1,5,1,1,1,1,0,1,738986.7777777778,931347.5617537297,303918.22222222225,781658.0979360873,11370.444444444445,14912.62223093139,10
1,1,3,1,1,1,1,0,1,706800.0,881279.539457638,1897866.6666666667,2300168.047967124,4600.0,3252.6911934581185,13
1,1,5,2,1,0,0,0,1,204100.0,119491.28280618074,164600.0,133734.73744693262,10166.666666666666,2392.1166824012203,15
1,1,4,2,1,1,1,0,1,290391.6666666667,216949.30806117412,5012.666666666667,7088.981183655534,0.0,0.0,2
1,1,4,3,1,1,0,0,1,1113066.6666666667,1105991.8906674779,1759266.6666666667,2135086.148665253,8028.0,9258.594277750808,9
1,1,2,2,1,0,0,0,0,77250.0,4250.0,321750.0,45750.0,4500.0,0.0,1
1,1,3,1,1,1,1,1,1,266535.73076923075,399801.2289841,80568.11538461539,204571.23347369305,7295.538461538462,14026.687665443516,11
1,1,1,1,1,1,1,0,0,29800.0,0.0,49200.0,0.0,14000.0,0.0,2
1,1,4,1,1,1,0,0,1,44933.333333333336,6775.6098536507325,50733.333333333336,24867.15817208624,2722.3333333333335,3732.4966026627394,9
1,1,4,2,1,1,1,0,1,112582.5,89382.5,0.0,0.0,4000.0,4000.0,44
1,1,5,1,1,1,1,0,1,716218.0,426454.5271374194,37482.0,65867.4040478293,1700.0,3399.9999999999995,7
1,1,4,2,1,1,0,0,0,101000.0,24000.0,99000.0,69000.0,0.0,0.0,1
1,1,6,3,1,1,1,0,1,188973.45,207305.28794328304,73086.55,92781.09410460464,9229.0,5012.46236893605,15
1,1,4,2,1,1,1,0,1,1284472.8333333333,1076056.4665264888,3622.0,4090.592173919729,3975.0,3690.2743800427634,3
1,1,4,2,1,0,0,0,1,149040.8,159168.08334826428,31753.4,43092.46209535956,7170.0,5884.224672800997,16
1,1,1,1,1,1,0,0,1,1.47605E7,500.0,2.22395E7,500.0,32500.0,0.0,7
1,1,2,1,1,1,1,0,0,\N,\N,\N,\N,\N,\N,23
1,1,4,2,1,1,1,0,1,114129.81818181818,189577.43007820804,96805.0,217446.59623624207,8918.818181818182,21334.180755594924,26
1,1,5,2,1,1,1,0,1,184852.93333333332,332173.34781094175,76033.73333333334,74214.78091725096,12983.333333333334,5884.277544628756,9
1,1,2,2,1,0,0,0,0,5535000.0,0.0,7965300.0,0.0,0.0,0.0,1
1,1,1,1,1,1,1,0,1,1468000.0,0.0,2202010.0,0.0,0.0,0.0,21
1,2,3,2,1,1,1,0,0,126806.28571428571,208146.6848744031,54883.71428571428,108406.40076610433,476.2857142857143,1166.6569717770165,2
1,1,1,1,1,1,1,0,1,160158.76712328766,95589.56909671919,137826.95890410958,145191.67304262362,307.0,750.4920577641865,1
1,1,3,2,1,1,0,0,1,240600.0,189363.19600175743,139900.0,100436.48075608119,820.6666666666666,1160.59793018752,9
1,1,4,2,1,1,1,0,1,123085.27272727272,152442.51582338172,65823.81818181818,74506.47896271496,5977.272727272727,4850.555902366601,10
1,3,9,4,1,0,0,0,1,189532.2,215371.21194446267,50627.8,77389.70843568284,12203.066666666668,10426.476966305008,1
1,1,1,1,1,1,1,0,0,48425.0,0.0,291575.0,0.0,6500.0,0.0,13
1,1,1,1,1,1,1,0,0,100444.0,93101.63899892264,32731.285714285714,45229.086012098414,583.3571428571429,2057.453544247037,11
1,1,4,3,1,1,0,0,1,1179486.0,520514.0,1239494.0,1239494.0,10500.0,10500.0,2
1,1,3,2,1,1,1,0,0,819268.0,185353.86649325662,308000.0,332192.715151913,0.0,0.0,7
1,1,2,1,1,1,1,0,1,382126.6666666667,525240.465776285,1726873.1666666667,3696593.351431397,11316.666666666666,14664.062268765167,7
1,1,4,2,1,1,1,0,1,579521.6923076923,627288.402144486,228458.84615384616,514620.92099986144,13307.692307692309,7659.931867387448,8
1,1,1,1,1,1,0,0,1,1103600.0,0.0,0.0,0.0,0.0,0.0,8
1,2,2,2,1,0,0,0,0,785000.0,0.0,0.0,0.0,24500.0,0.0,6
1,1,1,1,1,1,1,0,1,359659.0,343159.0,510191.0,510191.0,4000.0,4000.0,12
1,1,2,1,1,0,0,0,1,696000.0,0.0,0.0,0.0,43000.0,0.0,4
1,1,5,3,1,1,1,0,0,1173129.7142857143,119563.79347052026,313928.5714285714,768964.8156808619,0.0,0.0,36
1,1,1,1,1,0,0,0,0,179099.5,67900.5,54400.5,54400.5,20750.0,13250.0,1
1,1,4,2,1,1,0,0,1,702750.0,371556.93933321536,41750.0,44714.566977664,38327.833333333336,45369.681581487384,18
1,4,4,2,1,1,1,0,0,34879.5,15620.5,24120.5,24620.5,3450.0,3450.0,35
1,1,2,2,1,1,1,0,0,63867.25,18250.470944266068,215007.5,110121.43297855328,2475.0,2556.789588526987,64
1,1,2,1,1,0,0,0,1,195550.08333333334,467553.4611834883,272675.125,715927.8177892257,9183.291666666666,8269.659457313253,19
1,1,3,2,1,1,1,0,1,306130.0,515638.6696127434,403120.0,798210.5722176323,6300.0,3155.9467676119,10
1,1,5,3,1,1,0,0,1,184570.16666666666,156041.39548788185,134891.33333333334,155185.64063906026,7570.666666666667,4276.373216744405,7
1,1,3,1,1,1,1,0,1,132547.0,32436.70821329263,98881.57142857143,74688.93068082376,1285.7142857142858,2950.2680611519118,34
1,1,2,2,1,1,1,0,1,358295.54545454547,231020.13876573366,121561.27272727272,135028.79338199817,14745.454545454546,8849.76770484695,3
1,1,3,1,1,1,1,0,1,219475.0,354939.6354194142,268841.5,456489.8789983373,4966.666666666667,3540.5586502069914,14
1,1,4,2,1,1,1,0,0,64842.0,38199.01297154155,1658.0,3131.54786008453,1725.0,2987.7876430563133,1
1,1,4,3,1,1,1,1,1,510000.0,0.0,0.0,0.0,0.0,0.0,14
1,1,5,2,1,1,1,0,0,1300000.0,1399714.2565538154,1494166.6666666667,2113070.7644457994,5166.666666666667,3704.3517951488116,16
1,1,5,2,1,0,0,0,0,43000.0,0.0,47000.0,0.0,0.0,0.0,1
1,1,2,2,1,1,1,0,1,465218.5,603860.8290543857,46177.25,65551.96197435664,3450.0,3450.0,11
1,1,2,2,1,1,1,0,0,3136000.0,0.0,4964000.0,0.0,0.0,0.0,4
1,1,3,2,1,0,0,0,0,666500.0,45461.52219184923,323500.0,45461.52219184923,32200.0,1000.0,1
1,1,1,1,1,0,0,0,0,558500.0,500.0,0.0,0.0,0.0,0.0,1
1,1,2,2,1,1,1,0,1,70874.54545454546,46626.61079520936,32868.454545454544,26911.340088127217,6581.818181818182,3638.635653852636,3
1,2,3,2,1,1,1,0,1,2357804.3333333335,3197945.882448746,3069862.3333333335,4278849.336960139,5833.333333333333,4169.998667732268,1
1,1,2,2,1,1,1,0,0,826666.6666666666,18856.180831641268,1238250.0,28284.2712474619,0.0,0.0,37
1,1,4,2,1,0,0,0,0,991500.0,0.0,8500.0,0.0,5000.0,0.0,1
1,1,2,1,1,1,1,0,0,820150.0,1043702.2060913736,1165262.3333333333,1583201.7564851157,4966.666666666667,3540.5586502069914,7
1,1,3,3,1,1,0,0,1,2308904.5,287724.5,2240245.5,63425.5,0.0,0.0,10
1,1,1,1,1,0,0,0,0,2999500.0,0.0,3009500.0,0.0,0.0,0.0,1
1,1,1,1,1,1,1,0,1,1874250.0,1338863.0204393577,2398300.0,2371858.2092949823,1725.0,2987.7876430563133,7
1,1,3,1,1,1,1,0,1,60305.71428571428,86279.55129728727,20786.285714285714,24183.886478481527,6351.785714285715,3515.507282609671,28
1,1,6,3,1,1,1,0,1,372168.75,167641.1187736693,131758.25,184881.15825899484,1750.0,3031.0889132455354,18
1,1,5,3,1,0,0,0,0,1575000.0,0.0,0.0,0.0,0.0,0.0,1
1,1,4,2,1,0,0,0,0,2385100.0,0.0,2913400.0,0.0,0.0,0.0,1
1,1,4,2,1,0,0,0,0,643171.0,607829.0,474829.0,360171.0,9250.0,9250.0,20
1,1,5,2,1,1,1,0,0,4900000.0,0.0,7350010.0,0.0,0.0,0.0,23
1,1,3,2,1,1,1,0,1,992749.6,719144.8261265877,1679292.4,974400.7942561624,700.0,1400.0,25
1,1,4,2,1,0,0,0,0,260042.16666666666,443497.7671798046,67824.5,74246.50477463569,1516.6666666666667,1684.652948104017,1
1,1,2,2,1,1,1,0,1,350208.21428571426,492046.4477364159,193570.07142857142,256982.21875799232,6239.285714285715,3767.823290301547,1
1,1,2,1,1,1,1,0,1,1400000.0,0.0,2100100.0,0.0,0.0,0.0,26
1,1,3,2,1,1,1,0,1,126478.0,157852.09766107006,2162.0,4643.164438182219,0.0,0.0,4
1,1,2,1,1,0,0,0,1,188074.67857142858,218201.00692678062,74029.39285714286,131103.5078830407,5927.535714285715,6755.144312099921,2
1,2,5,2,1,1,0,0,1,305299.8095238095,550796.753703182,105372.76190476191,244833.18532886152,14707.190476190477,40503.78072608255,1
1,1,2,2,1,1,0,0,0,52791.666666666664,23439.610645704466,40925.0,16766.17999625039,1150.0,2571.478174124758,6
1,1,4,1,1,1,0,0,1,876548.0,1217962.8652937931,494785.3333333333,640172.3555342125,1725.0,1408.4566021003275,8
1,1,4,3,1,1,1,0,0,170229.2857142857,193740.04196397832,23366.428571428572,16718.98508417595,3571.4285714285716,3063.9443699324593,62
1,1,5,2,1,1,1,0,0,88519.0,61875.40034348599,22500.833333333332,44260.19288599582,1166.6666666666667,2229.848026709942,36
1,1,2,2,1,1,0,0,0,109673.0,0.0,0.0,0.0,0.0,0.0,2
1,1,4,1,1,1,1,0,1,500101.54545454547,1028578.8471999398,611689.3636363636,1563384.6218195534,2926.090909090909,4176.514215435587,2
1,1,3,1,1,0,0,0,1,230968.77777777778,240085.76394177598,40589.0,88289.51398162247,5061.111111111111,5684.470940777444,2
1,1,1,1,1,0,0,0,1,85977.44444444444,27992.201640659816,56211.444444444445,67326.32007553644,2791.3888888888887,6332.519641930225,32
1,1,2,1,1,1,1,0,1,3140000.0,20000.0,4710020.0,30000.0,0.0,0.0,12
1,2,4,3,1,1,0,0,1,23750.0,11250.0,30750.0,15750.0,8000.0,0.0,51
1,1,4,3,1,1,0,0,1,591543.2222222222,1218933.3792463145,126367.88888888889,314212.51912977075,12611.111111111111,24685.553330032457,4
1,1,4,2,1,1,1,0,1,879172.6666666666,480367.2930104861,1263077.3333333333,746183.5200053373,28791.666666666668,59701.76167603618,13
1,1,4,2,1,1,1,0,1,1193900.0,1020900.0,1767600.0,1767600.0,49500.0,49500.0,8
1,2,5,3,1,1,0,0,0,24459.0,8221.661754171111,4166.0,7520.495129976483,1725.0,2987.7876430563133,28
1,1,1,1,1,1,1,0,1,161075.0,143075.0,205425.0,205425.0,3500.0,3500.0,2
1,1,3,3,1,1,0,0,0,79375.0,46125.0,27875.0,26625.0,600.0,600.0,37
1,1,3,1,1,1,1,0,1,125500.0,0.0,39500.0,0.0,0.0,0.0,8
1,1,2,2,1,1,1,0,1,242555.0,180107.62816993622,281820.0,348208.4876191274,41944.75,27689.926556195485,36
1,2,3,3,1,1,1,0,0,\N,\N,\N,\N,\N,\N,32
1,1,2,2,1,1,1,0,0,\N,\N,\N,\N,\N,\N,9
